0.760000	-0.000140	-0.000120	0.000020	0.000130	-0.000080	-0.000050	0.000000
0.764000	-0.000149	-0.000135	0.000013	0.000142	-0.000081	-0.000061	0.000000
0.768000	-0.000148	-0.000130	0.000019	0.000139	-0.000083	-0.000056	0.000000
0.772000	-0.000143	-0.000117	0.000026	0.000130	-0.000085	-0.000046	0.000000
0.776000	-0.000141	-0.000123	0.000018	0.000132	-0.000080	-0.000053	0.000000
0.780000	-0.000150	-0.000147	0.000003	0.000148	-0.000076	-0.000072	0.000000
0.784000	-0.000152	-0.000149	0.000003	0.000151	-0.000078	-0.000073	0.000000
0.788000	-0.000138	-0.000134	0.000004	0.000136	-0.000071	-0.000065	0.000000
0.792000	-0.000145	-0.000133	0.000012	0.000139	-0.000078	-0.000061	0.000000
0.796000	-0.000160	-0.000147	0.000013	0.000154	-0.000086	-0.000067	0.000000
0.800000	-0.000163	-0.000148	0.000015	0.000156	-0.000089	-0.000067	0.000000
0.804000	-0.000157	-0.000141	0.000016	0.000149	-0.000086	-0.000063	0.000000
0.808000	-0.000149	-0.000129	0.000020	0.000139	-0.000084	-0.000055	0.000000
0.812000	-0.000147	-0.000129	0.000018	0.000138	-0.000083	-0.000055	0.000000
0.816000	-0.000156	-0.000144	0.000012	0.000150	-0.000084	-0.000066	0.000000
0.820000	-0.000154	-0.000146	0.000008	0.000150	-0.000081	-0.000069	0.000000
0.824000	-0.000152	-0.000143	0.000010	0.000148	-0.000081	-0.000066	0.000000
0.828000	-0.000154	-0.000143	0.000011	0.000149	-0.000083	-0.000066	0.000000
0.832000	-0.000159	-0.000144	0.000016	0.000151	-0.000087	-0.000064	0.000000
0.836000	-0.000156	-0.000139	0.000018	0.000147	-0.000087	-0.000060	0.000000
0.840000	-0.000148	-0.000139	0.000009	0.000144	-0.000079	-0.000065	0.000000
0.844000	-0.000163	-0.000155	0.000008	0.000159	-0.000086	-0.000073	0.000000
0.848000	-0.000165	-0.000153	0.000012	0.000159	-0.000088	-0.000070	0.000000
0.852000	-0.000147	-0.000126	0.000021	0.000137	-0.000084	-0.000053	0.000000
0.856000	-0.000142	-0.000109	0.000034	0.000125	-0.000088	-0.000037	0.000000
0.860000	-0.000142	-0.000087	0.000056	0.000114	-0.000099	-0.000015	0.000000
0.864000	-0.000132	-0.000071	0.000060	0.000102	-0.000096	-0.000006	0.000000
0.868000	-0.000143	-0.000084	0.000058	0.000114	-0.000101	-0.000013	0.000000
0.872000	-0.000147	-0.000088	0.000059	0.000118	-0.000103	-0.000015	0.000000
0.876000	-0.000152	-0.000086	0.000067	0.000119	-0.000110	-0.000009	0.000000
0.880000	-0.000139	-0.000061	0.000078	0.000100	-0.000109	0.000009	0.000000
0.884000	-0.000120	-0.000031	0.000089	0.000075	-0.000104	0.000029	0.000000
0.888000	-0.000103	-0.000007	0.000096	0.000055	-0.000100	0.000044	0.000000
0.892000	-0.000108	0.000000	0.000108	0.000054	-0.000108	0.000054	0.000000
0.896000	-0.000120	-0.000002	0.000118	0.000061	-0.000119	0.000058	0.000000
0.900000	-0.000118	0.000006	0.000124	0.000056	-0.000121	0.000065	0.000000
0.904000	-0.000109	0.000011	0.000121	0.000049	-0.000115	0.000066	0.000000
