 5.48000000e-01 -8.00000000e-06 -4.50000000e-05 -3.70000000e-05 2.60000000e-05 1.40000000e-05 -4.10000000e-05 0.00000000e+00
 5.52000000e-01 -1.10000000e-05 -4.90000000e-05 -3.80000000e-05 3.00000000e-05 1.30000000e-05 -4.30000000e-05 0.00000000e+00
 5.56000000e-01 -1.80000000e-05 -5.10000000e-05 -3.40000000e-05 3.50000000e-05 8.00000000e-06 -4.20000000e-05 0.00000000e+00
 5.60000000e-01 -1.50000000e-05 -3.30000000e-05 -1.80000000e-05 2.40000000e-05 2.00000000e-06 -2.60000000e-05 0.00000000e+00
 5.64000000e-01 -6.00000000e-06 -4.00000000e-05 -3.40000000e-05 2.30000000e-05 1.40000000e-05 -3.70000000e-05 0.00000000e+00
 5.68000000e-01 -9.00000000e-06 -4.40000000e-05 -3.50000000e-05 2.70000000e-05 1.30000000e-05 -4.00000000e-05 0.00000000e+00
 5.72000000e-01 -5.00000000e-06 -4.70000000e-05 -4.20000000e-05 2.60000000e-05 1.90000000e-05 -4.50000000e-05 0.00000000e+00
 5.76000000e-01 -9.00000000e-06 -5.40000000e-05 -4.50000000e-05 3.20000000e-05 1.80000000e-05 -4.90000000e-05 0.00000000e+00
 5.80000000e-01 -1.20000000e-05 -2.80000000e-05 -1.70000000e-05 2.00000000e-05 2.00000000e-06 -2.30000000e-05 0.00000000e+00
 5.84000000e-01 -1.10000000e-05 -1.90000000e-05 -9.00000000e-06 1.50000000e-05 -1.00000000e-06 -1.40000000e-05 0.00000000e+00
 5.88000000e-01 -3.00000000e-06 6.00000000e-06 8.00000000e-06 -1.00000000e-06 -5.00000000e-06 7.00000000e-06 0.00000000e+00
 5.92000000e-01 1.20000000e-05 2.10000000e-05 9.00000000e-06 -1.70000000e-05 2.00000000e-06 1.50000000e-05 0.00000000e+00
 5.96000000e-01 9.00000000e-06 1.80000000e-05 9.00000000e-06 -1.30000000e-05 0.00000000e+00 1.30000000e-05 0.00000000e+00
 6.00000000e-01 1.10000000e-05 3.90000000e-05 2.80000000e-05 -2.50000000e-05 -8.00000000e-06 3.40000000e-05 0.00000000e+00
 6.04000000e-01 2.90000000e-05 5.00000000e-05 2.10000000e-05 -3.90000000e-05 4.00000000e-06 3.60000000e-05 0.00000000e+00
 6.08000000e-01 2.70000000e-05 7.10000000e-05 4.30000000e-05 -4.90000000e-05 -8.00000000e-06 5.70000000e-05 0.00000000e+00
 6.12000000e-01 3.00000000e-05 7.00000000e-05 4.00000000e-05 -5.00000000e-05 -5.00000000e-06 5.50000000e-05 0.00000000e+00
 6.16000000e-01 3.50000000e-05 6.00000000e-05 2.50000000e-05 -4.70000000e-05 5.00000000e-06 4.30000000e-05 0.00000000e+00
 6.20000000e-01 3.60000000e-05 7.30000000e-05 3.70000000e-05 -5.50000000e-05 -0.00000000e+00 5.50000000e-05 0.00000000e+00
 6.24000000e-01 4.40000000e-05 7.20000000e-05 2.80000000e-05 -5.80000000e-05 8.00000000e-06 5.00000000e-05 0.00000000e+00
 6.28000000e-01 4.40000000e-05 7.30000000e-05 2.90000000e-05 -5.80000000e-05 7.00000000e-06 5.10000000e-05 0.00000000e+00
 6.32000000e-01 4.50000000e-05 6.10000000e-05 1.60000000e-05 -5.30000000e-05 1.40000000e-05 3.80000000e-05 0.00000000e+00
 6.36000000e-01 5.00000000e-05 5.90000000e-05 9.00000000e-06 -5.50000000e-05 2.10000000e-05 3.40000000e-05 0.00000000e+00
 6.40000000e-01 3.20000000e-05 4.50000000e-05 1.30000000e-05 -3.90000000e-05 1.00000000e-05 2.90000000e-05 0.00000000e+00
 6.44000000e-01 3.20000000e-05 2.40000000e-05 -8.00000000e-06 -2.80000000e-05 2.00000000e-05 8.00000000e-06 0.00000000e+00
 6.48000000e-01 2.40000000e-05 6.00000000e-06 -1.80000000e-05 -1.50000000e-05 2.10000000e-05 -6.00000000e-06 0.00000000e+00
 6.52000000e-01 1.50000000e-05 -1.30000000e-05 -2.80000000e-05 -1.00000000e-06 2.10000000e-05 -2.00000000e-05 0.00000000e+00
 6.56000000e-01 1.10000000e-05 -3.40000000e-05 -4.50000000e-05 1.10000000e-05 2.80000000e-05 -3.90000000e-05 0.00000000e+00
 6.60000000e-01 7.00000000e-06 -4.30000000e-05 -5.00000000e-05 1.80000000e-05 2.80000000e-05 -4.70000000e-05 0.00000000e+00
 6.64000000e-01 8.00000000e-06 -5.90000000e-05 -6.70000000e-05 2.60000000e-05 3.80000000e-05 -6.30000000e-05 0.00000000e+00
 6.68000000e-01 -7.00000000e-06 -5.90000000e-05 -5.20000000e-05 3.30000000e-05 2.20000000e-05 -5.50000000e-05 0.00000000e+00
 6.72000000e-01 -2.60000000e-05 -5.80000000e-05 -3.20000000e-05 4.20000000e-05 3.00000000e-06 -4.50000000e-05 0.00000000e+00
 6.76000000e-01 -9.00000000e-06 -6.40000000e-05 -5.50000000e-05 3.60000000e-05 2.30000000e-05 -5.90000000e-05 0.00000000e+00
 6.80000000e-01 -1.00000000e-05 -7.00000000e-05 -6.00000000e-05 4.00000000e-05 2.50000000e-05 -6.50000000e-05 0.00000000e+00
 6.84000000e-01 -1.10000000e-05 -8.20000000e-05 -7.10000000e-05 4.70000000e-05 3.00000000e-05 -7.70000000e-05 0.00000000e+00
 6.88000000e-01 -3.00000000e-06 -7.00000000e-05 -6.70000000e-05 3.60000000e-05 3.20000000e-05 -6.80000000e-05 0.00000000e+00
 6.92000000e-01 -1.10000000e-05 -7.30000000e-05 -6.20000000e-05 4.20000000e-05 2.50000000e-05 -6.70000000e-05 0.00000000e+00
 6.96000000e-01 -8.00000000e-06 -8.90000000e-05 -8.10000000e-05 4.80000000e-05 3.60000000e-05 -8.50000000e-05 0.00000000e+00
 7.00000000e-01 -1.10000000e-05 -7.20000000e-05 -6.10000000e-05 4.20000000e-05 2.50000000e-05 -6.70000000e-05 0.00000000e+00
 7.04000000e-01 -5.00000000e-06 -7.10000000e-05 -6.60000000e-05 3.80000000e-05 3.10000000e-05 -6.80000000e-05 0.00000000e+00
 7.08000000e-01 -1.50000000e-05 -7.50000000e-05 -6.00000000e-05 4.50000000e-05 2.30000000e-05 -6.70000000e-05 0.00000000e+00
 7.12000000e-01 -1.80000000e-05 -9.00000000e-05 -7.20000000e-05 5.40000000e-05 2.70000000e-05 -8.10000000e-05 0.00000000e+00
 7.16000000e-01 -1.50000000e-05 -8.40000000e-05 -7.00000000e-05 4.90000000e-05 2.70000000e-05 -7.70000000e-05 0.00000000e+00
 7.20000000e-01 -1.50000000e-05 -6.60000000e-05 -5.10000000e-05 4.00000000e-05 1.80000000e-05 -5.80000000e-05 0.00000000e+00
 7.24000000e-01 -1.20000000e-05 -7.60000000e-05 -6.40000000e-05 4.40000000e-05 2.60000000e-05 -7.00000000e-05 0.00000000e+00
 7.28000000e-01 -9.00000000e-06 -7.80000000e-05 -7.00000000e-05 4.40000000e-05 3.00000000e-05 -7.40000000e-05 0.00000000e+00
 7.32000000e-01 -1.40000000e-05 -7.90000000e-05 -6.50000000e-05 4.70000000e-05 2.50000000e-05 -7.20000000e-05 0.00000000e+00
